,pdbid,binding_affinity
4441,3t6y,5.52
4442,3tws,5.52
4443,3v0l,5.52
4444,4de3,5.52
4445,4en4,5.52
4446,4h2o,5.52
4447,4pnl,5.52
4448,4qqi,5.52
4449,4yvz,5.52
4450,7gpb,5.52
4451,1szm,5.53
4452,4fmo,5.53
4453,4qz6,5.53
4454,4u5j,5.53
4455,1bio,5.54
4456,1bjv,5.54
4457,1h26,5.54
4458,1ha2,5.54
4459,1kdw,5.54
4460,1oiq,5.54
4461,1r5w,5.54
4462,2c9b,5.54
4463,2idk,5.54
4464,2nq7,5.54
4465,2olb,5.54
4466,2y7i,5.54
4467,3bxf,5.54
4468,3daj,5.54
4469,3f07,5.54
4470,3ggw,5.54
4471,3iqq,5.54
4472,3jyr,5.54
4473,3r8v,5.54
4474,3ubd,5.54
4475,3v78,5.54
4476,4ba3,5.54
4477,4dtt,5.54
4478,4hkk,5.54
4479,4nxu,5.54
4480,4o0t,5.54
4481,4qij,5.54
4482,4r4c,5.54
4483,5a81,5.54
4484,5azg,5.54
4485,5eds,5.54
4486,1g3d,5.55
4487,1njc,5.55
4488,1y3n,5.55
4489,2c2l,5.55
4490,2iuz,5.55
4491,2wyn,5.55
4492,3fkt,5.55
4493,3sdg,5.55
4494,3uzj,5.55
4495,4fri,5.55
4496,4ie6,5.55
4497,4kww,5.55
4498,4p5e,5.55
4499,4tk0,5.55
4500,4wbg,5.55
4501,2jdn,5.56
4502,4esg,5.56
4503,4o3f,5.56
4504,5alj,5.56
4505,1cs4,5.57
4506,1jak,5.57
4507,1njd,5.57
4508,2f6j,5.57
4509,2fuu,5.57
4510,2lgf,5.57
4511,2nmx,5.57
4512,2np9,5.57
4513,2onb,5.57
4514,2qo1,5.57
4515,2z52,5.57
4516,3bex,5.57
4517,3coz,5.57
4518,3uxl,5.57
4519,3vtr,5.57
4520,4awf,5.57
4521,4bda,5.57
4522,4umj,5.57
4523,4xh6,5.57
4524,5all,5.57
4525,3jup,5.58
4526,3su5,5.58
4527,4iur,5.58
4528,4tw8,5.58
4529,1f4x,5.59
4530,1fo0,5.59
4531,1mfi,5.59
4532,1rtl,5.59
4533,2hmb,5.59
4534,2xkc,5.59
4535,2zlg,5.59
4536,3gxy,5.59
4537,3nzi,5.59
4538,3sha,5.59
4539,3udv,5.59
4540,4bqh,5.59
4541,4cwn,5.59
4542,4inr,5.59
4543,4kxm,5.59
4544,4tkb,5.59
4545,4tx6,5.59
4546,5afv,5.59
4547,1e06,5.60
4548,1e1y,5.60
4549,1fwe,5.60
4550,1h27,5.60
4551,1kne,5.60
4552,1lev,5.60
4553,1o9d,5.60
4554,1vfn,5.60
4555,2bz8,5.60
4556,2f71,5.60
4557,2vxa,5.60
4558,2wca,5.60
4559,2wgs,5.60
4560,2yhw,5.60
4561,2yhy,5.60
4562,3bl1,5.60
4563,3cbp,5.60
4564,3e6y,5.60
4565,3fa3,5.60
4566,3lfs,5.60
4567,3qce,5.60
4568,3qcf,5.60
4569,3qps,5.60
4570,3u78,5.60
4571,3upz,5.60
4572,4btl,5.60
4573,4eqj,5.60
4574,4o77,5.60
4575,4os1,5.60
4576,4q6f,5.60
4577,4uiy,5.60
4578,4xsz,5.60
4579,4yad,5.60
4580,4zzy,5.60
4581,5a82,5.60
4582,5boy,5.60
4583,5d6p,5.60
4584,5dj5,5.60
4585,3bho,5.61
4586,3u5j,5.61
4587,1a08,5.62
4588,1aqi,5.62
4589,1cqp,5.62
4590,1ejn,5.62
4591,1fyr,5.62
4592,1uti,5.62
4593,2bmk,5.62
4594,2qnx,5.62
4595,2xk8,5.62
4596,2z5t,5.62
4597,3abu,5.62
4598,3btj,5.62
4599,3c6w,5.62
4600,3e3c,5.62
4601,3ip9,5.62
4602,3ldp,5.62
4603,3lpl,5.62
4604,3nes,5.62
4605,3twu,5.62
4606,3upy,5.62
4607,4ddy,5.62
4608,4dli,5.62
4609,4dzy,5.62
4610,4f9g,5.62
4611,4htp,5.62
4612,4iid,5.62
4613,4j48,5.62
4614,4jiz,5.62
4615,4lng,5.62
4616,4mg6,5.62
4617,4my6,5.62
4618,4mzl,5.62
4619,4oz1,5.62
4620,4txe,5.62
4621,1vwl,5.63
4622,3bux,5.63
4623,3gy3,5.63
4624,3l1n,5.63
4625,3rf5,5.63
4626,1f57,5.64
4627,1h1r,5.64
4628,1hk1,5.64
4629,1hlf,5.64
4630,1hte,5.64
4631,1lrt,5.64
4632,1qs4,5.64
4633,1y3v,5.64
4634,1y3y,5.64
4635,1z9g,5.64
4636,2gni,5.64
4637,2ojg,5.64
4638,2qlm,5.64
4639,2reg,5.64
4640,2x6k,5.64
4641,2xkd,5.64
4642,2xzc,5.64
4643,3arv,5.64
4644,3fv7,5.64
4645,3fwv,5.64
4646,3hv6,5.64
4647,3iw7,5.64
4648,3n86,5.64
4649,3p79,5.64
4650,3qzq,5.64
4651,3s8l,5.64
4652,3zjt,5.64
4653,4b11,5.64
4654,4deu,5.64
4655,4dmn,5.64
4656,4ft2,5.64
4657,4jin,5.64
4658,4l7b,5.64
4659,4mbp,5.64
4660,4nhy,5.64
4661,4zqt,5.64
4662,1hq5,5.65
4663,3q7q,5.65
4664,3sn8,5.65
4665,4ezy,5.65
4666,4iuu,5.65
4667,4qz7,5.65
4668,4zsq,5.65
4669,1n5r,5.66
4670,1nhu,5.66
4671,1nhv,5.66
4672,1o43,5.66
4673,1pxk,5.66
4674,2aie,5.66
4675,2aod,5.66
4676,2azm,5.66
4677,2erz,5.66
4678,2f4j,5.66
4679,2nxd,5.66
4680,2op9,5.66
4681,2r3c,5.66
4682,2x97,5.66
4683,2z5s,5.66
4684,3b1t,5.66
4685,3ery,5.66
4686,3g2w,5.66
4687,3iuc,5.66
4688,3mke,5.66
4689,3oxi,5.66
4690,3p4f,5.66
4691,3sh0,5.66
4692,3t6r,5.66
4693,3td4,5.66
4694,3zi8,5.66
4695,4gs9,5.66
4696,4hxl,5.66
4697,4jls,5.66
4698,4l70,5.66
4699,4l7u,5.66
4700,4n7g,5.66
4701,4nal,5.66
4702,4pr5,5.66
4703,4pra,5.66
4704,4prn,5.66
4705,4prp,5.66
4706,4yo6,5.66
4707,4zek,5.66
4708,5c28,5.66
4709,2bb7,5.67
4710,2h15,5.67
4711,2lko,5.67
4712,2pqz,5.67
4713,2qwf,5.67
4714,3tdu,5.67
4715,3zmp,5.67
4716,4ncn,5.67
4717,4u7t,5.67
4718,1e8h,5.68
4719,1gnn,5.68
4720,1nhx,5.68
4721,1ow4,5.68
4722,1oxn,5.68
4723,1pwu,5.68
4724,1tve,5.68
4725,2an5,5.68
4726,2c92,5.68
4727,2cbu,5.68
4728,2k0x,5.68
4729,2q8z,5.68
4730,2uyq,5.68
4731,2v0c,5.68
4732,2vpg,5.68
4733,2vr4,5.68
4734,2xk3,5.68
4735,3al3,5.68
4736,3b5j,5.68
4737,3d45,5.68
4738,3ha6,5.68
4739,3oil,5.68
4740,3sou,5.68
4741,3u0p,5.68
4742,3vi5,5.68
4743,3zju,5.68
4744,4c52,5.68
4745,4cxx,5.68
4746,4d2p,5.68
4747,4det,5.68
4748,4jfj,5.68
4749,4l4z,5.68
4750,4mg9,5.68
4751,4mm9,5.68
4752,4q9y,5.68
4753,4wku,5.68
4754,4ycw,5.68
4755,3sji,5.69
4756,3uvl,5.69
4757,1a46,5.70
4758,1a99,5.70
4759,1bt6,5.70
4760,1dkd,5.70
4761,1egh,5.70
4762,1g4k,5.70
4763,1g98,5.70
4764,1g9r,5.70
4765,1i32,5.70
4766,1i48,5.70
4767,1jsv,5.70
4768,1n1m,5.70
4769,1o4b,5.70
4770,1pgp,5.70
4771,1xt3,5.70
4772,1y2d,5.70
4773,2a14,5.70
4774,2adm,5.70
4775,2avm,5.70
4776,2bgn,5.70
4777,2bw7,5.70
4778,2ccs,5.70
4779,2f2h,5.70
4780,2gpp,5.70
4781,2h3e,5.70
4782,2hwh,5.70
4783,2i4p,5.70
4784,2i4z,5.70
4785,2o3z,5.70
4786,2oi9,5.70
4787,2x7c,5.70
4788,2x7x,5.70
4789,2xpb,5.70
4790,2ya6,5.70
4791,2zbk,5.70
4792,3acx,5.70
4793,3b0w,5.70
4794,3bar,5.70
4795,3c4h,5.70
4796,3d4y,5.70
4797,3dkj,5.70
4798,3doz,5.70
4799,3ds1,5.70
4800,3eks,5.70
4801,3fhb,5.70
4802,3g0c,5.70
4803,3kku,5.70
4804,3n5h,5.70
4805,3pxe,5.70
4806,3s9i,5.70
4807,3srg,5.70
4808,3udy,5.70
4809,4aa7,5.70
4810,4b13,5.70
4811,4bs0,5.70
4812,4d1c,5.70
4813,4f39,5.70
4814,4hnn,5.70
4815,4i7b,5.70
4816,4j28,5.70
4817,4j8s,5.70
4818,4l2l,5.70
4819,4pio,5.70
4820,4pzv,5.70
4821,4qxq,5.70
4822,4tky,5.70
4823,4zyr,5.70
4824,5ajz,5.70
4825,7gch,5.70
4826,9lpr,5.70
4827,1n7m,5.71
4828,2oz2,5.71
4829,2uz9,5.71
4830,3bt9,5.71
4831,3hj0,5.71
4832,3lf0,5.71
4833,3t3h,5.71
4834,3wvm,5.71
4835,4mny,5.71
4836,4wvu,5.71
4837,1cka,5.72
4838,1guw,5.72
4839,1obx,5.72
4840,2hob,5.72
4841,2qg0,5.72
4842,2v25,5.72
4843,2vtj,5.72
4844,3b1u,5.72
4845,3c4f,5.72
4846,3jvr,5.72
4847,3k3i,5.72
4848,3mks,5.72
4849,3shc,5.72
4850,3tku,5.72
4851,3tne,5.72
4852,4a6v,5.72
4853,4a6w,5.72
4854,4abk,5.72
4855,4awm,5.72
4856,4br3,5.72
4857,4dkp,5.72
4858,4dn0,5.72
4859,4h3c,5.72
4860,4hbx,5.72
4861,4hfz,5.72
4862,4i9o,5.72
4863,4iut,5.72
4864,4iuv,5.72
4865,4nhx,5.72
4866,4obz,5.72
4867,4rvt,5.72
4868,4u82,5.72
4869,2z4z,5.73
4870,3bqc,5.73
4871,3m3z,5.73
4872,4i60,5.73
4873,4j44,5.73
4874,1bkm,5.74
4875,1dmb,5.74
4876,1g3b,5.74
4877,1h25,5.74
4878,1o32,5.74
4879,1o33,5.74
4880,1o34,5.74
4881,1o5e,5.74
4882,1qy2,5.74
4883,1t7f,5.74
4884,1zdp,5.74
4885,1zyr,5.74
4886,2b1v,5.74
4887,2c68,5.74
4888,2flb,5.74
4889,2las,5.74
4890,2pgz,5.74
4891,2ph8,5.74
4892,2pqc,5.74
4893,2viy,5.74
4894,2xk1,5.74
4895,2zvj,5.74
4896,3bzi,5.74
4897,3d1f,5.74
4898,3g9n,5.74
4899,3gpe,5.74
4900,3gy2,5.74
4901,3ivx,5.74
4902,3jyj,5.74
4903,3kr1,5.74
4904,3o0e,5.74
4905,3o1d,5.74
4906,3o1e,5.74
4907,3pb7,5.74
4908,3qw7,5.74
4909,3ut5,5.74
4910,3v7c,5.74
4911,3wz7,5.74
4912,4d1d,5.74
4913,4d8n,5.74
4914,4dk8,5.74
4915,4dwb,5.74
4916,4f70,5.74
4917,4gao,5.74
4918,4gz3,5.74
4919,4ibm,5.74
4920,4j3i,5.74
4921,4jv9,5.74
4922,4knr,5.74
4923,4lps,5.74
4924,4mp7,5.74
4925,4o2a,5.74
4926,4o2b,5.74
4927,4p4d,5.74
4928,4rxa,5.74
4929,4tkh,5.74
4930,4yog,5.74
4931,4zsp,5.74
4932,5am5,5.74
4933,5cbr,5.74
4934,2ya8,5.75
4935,3btc,5.75
4936,3pa8,5.75
4937,4b4q,5.75
4938,4dcd,5.75
4939,4iku,5.75
4940,4mn3,5.75
4941,4uva,5.75
4942,1p1o,5.76
4943,1rhm,5.76
4944,2cmc,5.76
4945,2gg7,5.76
4946,2qta,5.76
4947,3asl,5.76
4948,3rz3,5.76
4949,4a95,5.76
4950,4mnw,5.76
4951,4muv,5.76
4952,4nwc,5.76
4953,4oee,5.76
4954,1ddm,5.77
4955,1jj9,5.77
4956,1jmf,5.77
4957,1kds,5.77
4958,1o5b,5.77
4959,1q66,5.77
4960,1ur9,5.77
4961,1xh8,5.77
4962,1y3w,5.77
4963,2boj,5.77
4964,2gg0,5.77
4965,2h44,5.77
4966,2pg2,5.77
4967,2psx,5.77
4968,2vcg,5.77
4969,2xp7,5.77
4970,2ynr,5.77
4971,3cs8,5.77
4972,3cso,5.77
4973,3d1e,5.77
4974,3eg6,5.77
4975,3k00,5.77
4976,3k8d,5.77
4977,3njy,5.77
4978,3plu,5.77
4979,3qfv,5.77
4980,3qxc,5.77
4981,3rm4,5.77
4982,3rum,5.77
4983,4fxq,5.77
4984,4j45,5.77
4985,4lbo,5.77
4986,4mbf,5.77
4987,4oaz,5.77
4988,4q9o,5.77
4989,4qwj,5.77
4990,4u03,5.77
4991,4u0m,5.77
4992,4u0n,5.77
4993,4um1,5.77
4994,4yuw,5.77
4995,4zdu,5.77
4996,5d1t,5.77
4997,2x7s,5.78
4998,3dpd,5.78
4999,3r5n,5.78
5000,3sjo,5.78
5001,4ght,5.78
5002,4l4v,5.78
5003,4mw6,5.78
5004,4z2k,5.78
5005,5dda,5.78
5006,1hmt,5.79
5007,1y57,5.79
5008,2qe5,5.79
5009,2y5h,5.79
5010,4bqt,5.79
5011,4q4q,5.79
5012,1a8t,5.80
5013,1c3i,5.80
5014,1dub,5.80
5015,1g3c,5.80
5016,1ggd,5.80
5017,1jlx,5.80
5018,1jvp,5.80
5019,1kpm,5.80
5020,1njb,5.80
5021,1ppm,5.80
5022,1wug,5.80
5023,2i40,5.80
5024,2q88,5.80
5025,2q95,5.80
5026,2xk6,5.80
5027,3bl2,5.80
5028,3e63,5.80
5029,3fyz,5.80
5030,3iaw,5.80
5031,3il5,5.80
5032,3k16,5.80
5033,3mbz,5.80
5034,3q72,5.80
5035,3q7p,5.80
5036,3v31,5.80
5037,4acf,5.80
5038,4ezx,5.80
5039,4f6v,5.80
5040,4g8v,5.80
5041,4int,5.80
5042,4k3p,5.80
5043,4mzj,5.80
5044,4oyb,5.80
5045,4rhx,5.80
5046,4wph,5.80
5047,4ymq,5.80
5048,4ysl,5.80
5049,5auy,5.80
5050,1h8s,5.81
5051,1lkl,5.81
5052,2wi4,5.81
5053,2zju,5.81
5054,3ual,5.81
5055,11gs,5.82
5056,1apb,5.82
5057,1bbz,5.82
5058,1hdq,5.82
5059,1kav,5.82
5060,1ktt,5.82
5061,1lqe,5.82
5062,1ntv,5.82
5063,1ols,5.82
5064,1qm5,5.82
5065,1rri,5.82
5066,1urg,5.82
5067,1vwn,5.82
5068,1z9j,5.82
5069,1zyj,5.82
5070,2g6q,5.82
5071,2llo,5.82
5072,2llq,5.82
5073,2nn1,5.82
5074,2nq6,5.82
5075,2vtr,5.82
5076,2xez,5.82
5077,2xk7,5.82
5078,2y8l,5.82
5079,2y8q,5.82
5080,2ym4,5.82
5081,3b7i,5.82
5082,3bet,5.82
5083,3doy,5.82
5084,3dp2,5.82
5085,3dp3,5.82
5086,3e1r,5.82
5087,3fzs,5.82
5088,3gss,5.82
5089,3h6z,5.82
5090,3ind,5.82
5091,3iue,5.82
5092,3nzw,5.82
5093,3owk,5.82
5094,3qqa,5.82
5095,3qqs,5.82
5096,3wz8,5.82
5097,4a9n,5.82
5098,4dld,5.82
5099,4e9u,5.82
5100,4imq,5.82
5101,4k9g,5.82
5102,4lj8,5.82
5103,4mcb,5.82
5104,4p5d,5.82
5105,4pnt,5.82
5106,4r4o,5.82
5107,4rn2,5.82
5108,4rqk,5.82
5109,4u0u,5.82
5110,4xs2,5.82
5111,4yax,5.82
5112,4ycv,5.82
5113,4z84,5.82
5114,4zec,5.82
5115,3buw,5.83
5116,4do5,5.83
5117,4edy,5.83
5118,3sm1,5.84
5119,4bzn,5.84
5120,4km2,5.84
5121,4oex,5.84
5122,1abt,5.85
5123,1bdl,5.85
5124,1juf,5.85
5125,1k4g,5.85
5126,1ny0,5.85
5127,1o2u,5.85
5128,1o2v,5.85
5129,1o2w,5.85
5130,1o2x,5.85
5131,1o2y,5.85
5132,1ogz,5.85
5133,1q54,5.85
5134,1q63,5.85
5135,1qbn,5.85
5136,1tqf,5.85
5137,1u1w,5.85
5138,1utz,5.85
5139,1yw7,5.85
5140,2bro,5.85
5141,2e5y,5.85
5142,2g19,5.85
5143,2liq,5.85
5144,2lnw,5.85
5145,2oc7,5.85
5146,2pu1,5.85
5147,2r3t,5.85
5148,2vmf,5.85
5149,2z94,5.85
5150,3ax5,5.85
5151,3d28,5.85
5152,3dp0,5.85
5153,3duy,5.85
5154,3e5u,5.85
5155,3ehy,5.85
5156,3fxb,5.85
5157,3r9n,5.85
5158,4b6r,5.85
5159,4bis,5.85
5160,4des,5.85
5161,4ehm,5.85
5162,4gsc,5.85
5163,4jv8,5.85
5164,4msu,5.85
5165,4nak,5.85
5166,4pnm,5.85
5167,4qdk,5.85
5168,4qr3,5.85
5169,4qw6,5.85
5170,4rww,5.85
5171,4w50,5.85
5172,4z2l,5.85
5173,5a2j,5.85
5174,4xya,5.86
5175,1kl3,5.86
5176,2v6n,5.86
5177,3lpu,5.86
5178,3r6t,5.86
5179,3vf3,5.86
5180,4ajw,5.86
5181,4azc,5.86
5182,4jn4,5.86
5183,4jne,5.86
5184,4mga,5.86
5185,5akj,5.86
5186,2cm8,5.87
5187,2uzv,5.87
5188,3tcg,5.87
5189,4mwc,5.87
5190,4xkc,5.87
5191,1u6q,5.88
5192,3bim,5.88
5193,3kjq,5.88
5194,3zlk,5.88
5195,4cfl,5.88
5196,4pgc,5.88
5197,4zei,5.88
5198,5am0,5.88
5199,5cyi,5.88
5200,1b3l,5.89
5201,1dzj,5.89
5202,1e1x,5.89
5203,1ett,5.89
5204,1fpi,5.89
5205,1y8o,5.89
5206,1ydk,5.89
5207,1zlw,5.89
5208,2brm,5.89
5209,2e9d,5.89
5210,2eg7,5.89
5211,2j9a,5.89
5212,2jbl,5.89
5213,2mpm,5.89
5214,2ooh,5.89
5215,2oqs,5.89
5216,2ph9,5.89
5217,2qlb,5.89
5218,2qm7,5.89
5219,2tmn,5.89
5220,2viq,5.89
5221,2xas,5.89
5222,2y3p,5.89
5223,2y8i,5.89
5224,3b5d,5.89
5225,3b62,5.89
5226,3bg8,5.89
5227,3bu6,5.89
5228,3e0q,5.89
5229,3eeb,5.89
5230,3f9n,5.89
5231,3fci,5.89
5232,3ghe,5.89
5233,3h1x,5.89
5234,3m54,5.89
5235,3qgw,5.89
5236,3u9c,5.89
5237,3uev,5.89
5238,3wgw,5.89
5239,3wzu,5.89
5240,4a23,5.89
5241,4arb,5.89
5242,4b71,5.89
5243,4de0,5.89
5244,4e28,5.89
5245,4gpl,5.89
5246,4hva,5.89
5247,4iu0,5.89
5248,4p6e,5.89
5249,4q3q,5.89
5250,4tkn,5.89
5251,4uat,5.89
5252,4uau,5.89
5253,4wk1,5.89
5254,4x3s,5.89
5255,4xyn,5.89
5256,1v2n,5.90
5257,2ew5,5.90
5258,2weq,5.90
5259,3old,5.90
5260,3wti,5.90
5261,4azp,5.90
5262,4bw1,5.90
5263,4kne,5.90
5264,4lkt,5.90
5265,4qxj,5.90
5266,5a5r,5.90
5267,5a5s,5.90
5268,1ugx,5.91
5269,2c0o,5.91
5270,2g01,5.91
5271,2pv2,5.91
5272,3ebp,5.91
5273,3jzk,5.91
5274,4csd,5.91
5275,4mwe,5.91
5276,4rxh,5.91
5277,1a4h,5.92
5278,1a4w,5.92
5279,1aj6,5.92
5280,1jao,5.92
5281,1kyv,5.92
5282,1lvk,5.92
5283,1ndv,5.92
5284,1o0h,5.92
5285,1oay,5.92
5286,1ok7,5.92
5287,1pph,5.92
5288,1qf2,5.92
5289,1qka,5.92
5290,1qwe,5.92
5291,1ule,5.92
5292,1vgc,5.92
5293,1yds,5.92
5294,1yet,5.92
5295,1yms,5.92
5296,2ans,5.92
5297,2g83,5.92
5298,2g9v,5.92
5299,2iwu,5.92
5300,2pmk,5.92
5301,2q96,5.92
5302,2xn3,5.92
5303,2zyn,5.92
5304,3hyf,5.92
5305,3jq7,5.92
5306,3kgu,5.92
5307,3n5u,5.92
5308,3neo,5.92
5309,3qo9,5.92
5310,3r0h,5.92
5311,3r4m,5.92
5312,3tkz,5.92
5313,3vqh,5.92
5314,3zki,5.92
5315,3zv7,5.92
5316,3zvt,5.92
5317,4dgm,5.92
5318,4dlj,5.92
5319,4gja,5.92
5320,4h1j,5.92
5321,4hz5,5.92
5322,4kyh,5.92
5323,4l3p,5.92
5324,4lkk,5.92
5325,4mdq,5.92
5326,4ot6,5.92
5327,4p0v,5.92
5328,4p0x,5.92
5329,4pz8,5.92
5330,4qye,5.92
5331,4rdn,5.92
5332,4rme,5.92
5333,4u0f,5.92
5334,4uvu,5.92
5335,4ux6,5.92
5336,4y5d,5.92
5337,4ztl,5.92
5338,5afx,5.92
5339,1fv0,5.93
5340,2hny,5.93
5341,2xno,5.93
5342,3ft4,5.93
5343,3pm1,5.93
5344,4i6b,5.93
5345,4op2,5.93
5346,4qwr,5.93
5347,1kv1,5.94
5348,2c4g,5.94
5349,2p99,5.94
5350,2woa,5.94
5351,3lmk,5.94
5352,3lnk,5.94
5353,3nef,5.94
5354,3neg,5.94
5355,4mdl,5.94
5356,4mr3,5.94
5357,4mr4,5.94
5358,4qh7,5.94
5359,4ra1,5.94
5360,2weh,5.95
5361,3zmi,5.95
5362,3zot,5.95
5363,4rhy,5.95
5364,5ale,5.95
5365,5bpe,5.95
5366,1b9j,5.96
5367,1d6w,5.96
5368,1nl9,5.96
5369,1o36,5.96
5370,1p05,5.96
5371,1q8u,5.96
5372,1t7r,5.96
5373,2e9c,5.96
5374,2fhy,5.96
5375,2j79,5.96
5376,2joa,5.96
5377,2mow,5.96
5378,2o3p,5.96
5379,2o7v,5.96
5380,2peh,5.96
5381,2q92,5.96
5382,2xaq,5.96
5383,2xht,5.96
5384,2ykb,5.96
5385,2yke,5.96
5386,3btl,5.96
5387,3cfs,5.96
5388,3fxw,5.96
5389,3fy0,5.96
5390,3g3m,5.96
5391,3lpr,5.96
5392,3mp6,5.96
5393,3rw9,5.96
5394,3sad,5.96
5395,3wns,5.96
5396,3wz6,5.96
5397,3zm4,5.96
5398,4awg,5.96
5399,4bqy,5.96
5400,4cki,5.96
5401,4crj,5.96
5402,4d4d,5.96
5403,4de1,5.96
5404,4e9c,5.96
5405,4feq,5.96
5406,4hkn,5.96
5407,4hlh,5.96
5408,4hlk,5.96
5409,4msc,5.96
5410,4n1b,5.96
5411,4p0w,5.96
5412,4qxs,5.96
5413,4urk,5.96
5414,4uxh,5.96
5415,4w9i,5.96
5416,4xuc,5.96
5417,4yvc,5.96
5418,5d1u,5.96
5419,5em8,5.96
5420,1uwt,5.97
5421,1x7e,5.97
5422,2hug,5.97
5423,2m0v,5.97
5424,4fm8,5.97
5425,4nkt,5.97
5426,4qtd,5.97
5427,4qwg,5.97
5428,4tjz,5.97
5429,4wy6,5.97
5430,4xub,5.97
5431,5ald,5.97
5432,1uwu,5.98
5433,2df6,5.98
5434,3ezv,5.98
5435,3rl8,5.98
5436,4g69,5.98
5437,1kl5,5.99
5438,1njf,5.99
5439,2xv1,5.99
5440,3e12,5.99
5441,3huc,5.99
5442,3t3e,5.99
5443,4az5,5.99
5444,4ch2,5.99
5445,4ch8,5.99
5446,1a1e,6.00
5447,1ado,6.00
5448,1c5s,6.00
5449,1c8k,6.00
5450,1ceb,6.00
5451,1ctr,6.00
5452,1d2e,6.00
5453,1di8,6.00
5454,1dpu,6.00
5455,1ekb,6.00
5456,1f0q,6.00
5457,1f0t,6.00
5458,1f40,6.00
5459,1fpy,6.00
5460,1ftl,6.00
5461,1gt1,6.00
5462,1h1q,6.00
5463,1hn2,6.00
5464,1i7g,6.00
5465,1jq8,6.00
5466,1k03,6.00
5467,1kat,6.00
5468,1ke8,6.00
5469,1lvc,6.00
5470,1rpa,6.00
5471,1ssq,6.00
5472,1tou,6.00
5473,1tsm,6.00
5474,1uvr,6.00
5475,1uym,6.00
5476,1xgj,6.00
5477,1xk5,6.00
5478,1zgv,6.00
5479,2am1,6.00
5480,2bvd,6.00
5481,2gh9,6.00
5482,2izl,6.00
5483,2l6e,6.00
5484,2qa8,6.00
5485,2qh6,6.00
5486,2r3i,6.00
5487,2r43,6.00
5488,2rcn,6.00
5489,2vqt,6.00
5490,2w8g,6.00
5491,2wf5,6.00
5492,2wnl,6.00
5493,2wzx,6.00
5494,2xhs,6.00
5495,2ym3,6.00
5496,2z5o,6.00
5497,2z97,6.00
5498,3aig,6.00
5499,3ary,6.00
5500,3arz,6.00
5501,3az8,6.00
5502,3az9,6.00
5503,3bze,6.00
5504,3ddg,6.00
5505,3dxm,6.00
5506,3f69,6.00
5507,3ggj,6.00
5508,3haw,6.00
5509,3l4w,6.00
5510,3met,6.00
5511,3nex,6.00
5512,3nyn,6.00
5513,3qnj,6.00
5514,3ucj,6.00
5515,3udq,6.00
5516,3uh2,6.00
5517,3uil,6.00
5518,3zha,6.00
5519,3zo1,6.00
5520,4a0j,6.00
5521,4awi,6.00
5522,4bb9,6.00
5523,4bpj,6.00
5524,4d2t,6.00
5525,4ezw,6.00
5526,4fvq,6.00
5527,4fvr,6.00
5528,4g2y,6.00
5529,4ivt,6.00
5530,4jql,6.00
5531,4jv7,6.00
5532,4kwg,6.00
5533,4l3o,6.00
5534,4l7l,6.00
5535,4nrt,6.00
5536,4o72,6.00
5537,4p3h,6.00
5538,4pmt,6.00
5539,4pzx,6.00
5540,4qwf,6.00
5541,4qxr,6.00
5542,4rao,6.00
5543,4rr6,6.00
5544,4rs0,6.00
5545,4u2w,6.00
5546,4wyy,6.00
5547,4x8g,6.00
5548,4zz3,6.00
5549,6cgt,6.00
5550,1awf,6.01
5551,1b5h,6.01
5552,1eb2,6.01
5553,2o48,6.01
5554,2qhn,6.01
5555,2vl4,6.01
5556,2vqm,6.01
5557,2z4w,6.01
5558,4b6s,6.01
5559,4e34,6.01
5560,4ie3,6.01
5561,4uv9,6.01
5562,1tcw,6.02
5563,1xlz,6.02
5564,1zz1,6.02
5565,2xwe,6.02
5566,3coy,6.02
5567,3f3c,6.02
5568,3jqb,6.02
5569,3pi5,6.02
5570,3pkc,6.02
5571,3su6,6.02
5572,3ti4,6.02
5573,3ugc,6.02
5574,3zkf,6.02
5575,3zq9,6.02
5576,4jhz,6.02
5577,4og4,6.02
5578,4tjw,6.02
5579,5er1,6.02
5580,1fq8,6.03
5581,1n8u,6.03
5582,1n8v,6.03
5583,1okl,6.03
5584,1os0,6.03
5585,1sh9,6.03
5586,1t7d,6.03
5587,2ce9,6.03
5588,3qtr,6.03
5589,3rx7,6.03
5590,3shb,6.03
5591,4f9u,6.03
5592,4f9v,6.03
5593,4ii9,6.03
5594,4pd8,6.03
5595,4zb8,6.03
5596,1t79,6.04
5597,1xbo,6.04
5598,2e9a,6.04
5599,2ivz,6.04
5600,2vcq,6.04
5601,2w1d,6.04
5602,2w2i,6.04
5603,2wbb,6.04
5604,3ijy,6.04
5605,3lbk,6.04
5606,3zlq,6.04
5607,4h38,6.04
5608,4km0,6.04
5609,4mma,6.04
5610,4nuc,6.04
5611,4tkj,6.04
5612,1aq7,6.05
5613,1eoc,6.05
5614,1llb,6.05
5615,1pxl,6.05
5616,1t29,6.05
5617,1z6p,6.05
5618,2a3i,6.05
5619,2l75,6.05
5620,2mwp,6.05
5621,2nns,6.05
5622,2q11,6.05
5623,2r3p,6.05
5624,2r7g,6.05
5625,2wi5,6.05
5626,2x3t,6.05
5627,2yg2,6.05
5628,2zoq,6.05
5629,3bgb,6.05
5630,3cfv,6.05
5631,3d04,6.05
5632,3f66,6.05
5633,3gus,6.05
5634,3iss,6.05
5635,3lgl,6.05
5636,3max,6.05
5637,3ouj,6.05
5638,3pcf,6.05
